clean_hit,corr_non,pair_success,pd_base,pd_suff,pd_nec,recovery,nec_drop
0.9024390243902439,0.8170731707317073,0.7195121951219512,0.6147974820398703,0.47345184589304573,-0.029459053059903578,0.7700939898474922,0.6442565350997739
0.8536585365853658,0.8353658536585366,0.6890243902439024,0.576200429259277,0.4444738830008158,-0.02959813868127216,0.7713876290780085,0.6057985679405491
0.8658536585365854,0.8292682926829268,0.6951219512195121,0.6009913224999498,0.45294023650448495,-0.028821956093718355,0.753655201908126,0.6298132785936682
0.8780487804878049,0.7865853658536586,0.6646341463414634,0.6048914833766658,0.4752337183894181,-0.03514648428777368,0.7856511976921066,0.6400379676644394
0.9146341463414634,0.8353658536585366,0.75,0.636978442349085,0.4992467106842413,-0.026638735721750947,0.7837733233832961,0.6636171780708359
0.9085365853658537,0.823170731707317,0.7317073170731707,0.6128626545754875,0.4540013932600254,-0.03602032726857719,0.7407881519126964,0.6488829818440647
0.8597560975609756,0.8536585365853658,0.7134146341463414,0.6231422282573653,0.47368351897088495,-0.028403949446794453,0.7601531359779516,0.6515461777041598
0.8658536585365854,0.823170731707317,0.6890243902439024,0.5986357407598961,0.43449018968314657,-0.029724062579434083,0.7258006164665138,0.6283598033393302
0.8719512195121951,0.8170731707317073,0.6890243902439024,0.6076142104660592,0.47646038343266744,-0.0319346356682661,0.7841495067510406,0.6395488461343253
0.8170731707317073,0.8414634146341463,0.6585365853658537,0.5679175206800786,0.4479378687172401,-0.026806686346123848,0.7887375409373668,0.5947242070262024
0.8658536585365854,0.8353658536585366,0.7012195121951219,0.5899567720366687,0.46823985111422656,-0.025817752974789308,0.7936850177970827,0.615774525011458
0.9085365853658537,0.7987804878048781,0.7073170731707317,0.6100402310854052,0.4737678777153899,-0.02861606275163044,0.7766174320530774,0.6386562938370356
0.8597560975609756,0.8475609756097561,0.7073170731707317,0.5990788242438945,0.4604585036271956,-0.02569820241230289,0.7686108822283577,0.6247770266561974
0.8475609756097561,0.8475609756097561,0.6951219512195121,0.5882985395629231,0.43660040236100917,-0.022196457880299246,0.7421408910595625,0.6104949974432223
0.9085365853658537,0.8170731707317073,0.725609756097561,0.6284784943592258,0.47390529004538934,-0.030153804435962574,0.7540517206206272,0.6586322987951884
0.8902439024390244,0.8353658536585366,0.725609756097561,0.6134373956337208,0.48719088006310346,-0.027397674758259827,0.7941982075595658,0.6408350703919806
0.8536585365853658,0.7560975609756098,0.6097560975609756,0.5678522074367942,0.4454686834317882,-0.032663929753187215,0.7844799713675277,0.6005161371899814
0.9085365853658537,0.823170731707317,0.7317073170731707,0.6126776653818968,0.4697996388848235,-0.0323269585283791,0.7667973967864803,0.6450046239102759
0.8780487804878049,0.8841463414634146,0.7621951219512195,0.6202488080030535,0.4795681786973302,-0.023362858993251134,0.7731867800610044,0.6436116669963046
0.8536585365853658,0.8353658536585366,0.6890243902439024,0.5945016629085308,0.4431189265919895,-0.02799763984796476,0.7453619632001295,0.6224993027564956
0.9146341463414634,0.8658536585365854,0.7804878048780488,0.6522591833661242,0.5051032922616819,-0.028265906179823514,0.7743904649287007,0.6805250895459477
0.9024390243902439,0.8719512195121951,0.774390243902439,0.638989846153957,0.49418756511153245,-0.03027328412707258,0.7733887605339044,0.6692631302810296
